id	bin	val1	val2	str1	str2	unk1	unk2	unk3	unk4
126	1	13283	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
22	0	13298	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
22	1	13298	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
23	0	13355	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
23	1	13355	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
24	0	13162	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
24	1	13162	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20000	0	126	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20000	1	126	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20001	0	131	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20001	1	131	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20002	0	132	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20002	1	132	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20003	0	133	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20003	1	133	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
127	0	140	13792	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
127	1	140	13792	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20001	0	138	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20001	1	138	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20004	0	136	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20004	1	136	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20005	0	134	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20005	1	134	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20006	0	135	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20006	1	135	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20007	0	158	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20007	1	158	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
500	0	13093	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
500	1	13093	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
501	0	13095	0	LineageEffect.s_u833_transform_g	LineageEffect.s_u833_transform_g	3	0	0	0
501	1	13095	0	LineageEffect.s_u833_transform_g	LineageEffect.s_u833_transform_g	3	0	0	0
502	0	13096	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
502	1	13096	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
503	0	13157	0	LineageEffect.s_u833_transform_g	LineageEffect.s_u833_transform_g	3	0	0	0
503	1	13157	0	LineageEffect.s_u833_transform_g	LineageEffect.s_u833_transform_g	3	0	0	0
504	0	13135	0	LineageEffect.s_u833_transform_y	LineageEffect.s_u833_transform_y	3	0	0	0
504	1	13135	0	LineageEffect.s_u833_transform_y	LineageEffect.s_u833_transform_y	3	0	0	0
505	0	13338	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
505	1	13338	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
506	0	13088	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	0	0	0	0
506	1	13089	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	0	0	0	0
507	0	13142	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	0	0	0	0
507	1	13143	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	0	0	0	0
508	0	19048	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
508	1	19048	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
509	0	14926	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	0	0	0	0
509	1	14926	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	0	0	0	0
510	0	19050	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
510	1	19050	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
511	0	19051	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
511	1	19051	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
512	0	19049	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
512	1	19049	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
513	0	19052	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
513	1	19052	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
514	0	19053	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
514	1	19053	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
515	0	19054	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
515	1	19054	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
516	0	19055	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
516	1	19055	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
128	0	13299	0	LineageEffect.d_rotten_transform	LineageEffect.d_rotten_transform	0	0	0	0
128	1	13299	0	LineageEffect.d_rotten_transform	LineageEffect.d_rotten_transform	0	0	0	0
129	0	13311	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
129	1	13311	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
130	0	13312	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
130	1	13312	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
131	0	13313	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
131	1	13313	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
132	0	13314	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
132	1	13314	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
133	0	13315	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
133	1	13315	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
134	0	13316	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
134	1	13316	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
135	0	13317	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
135	1	13317	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
136	0	13318	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
136	1	13318	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
137	0	13330	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
137	1	13330	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
138	0	13340	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
138	1	13340	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
139	0	13350	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
139	1	13350	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
140	0	13352	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
140	1	13352	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
141	0	13351	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
141	1	13351	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
142	0	13382	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
142	1	13382	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
143	0	13383	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
143	1	13383	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
144	0	13384	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
144	1	13384	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
145	0	13385	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
145	1	13385	0	LineageEffect.s_u833_transform_p	LineageEffect.s_u833_transform_p	3	0	0	0
20008	0	159	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20008	1	159	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20009	0	160	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
